,Incident Day of Week,Incident Category,Intersection,Latitude,Longitude
2458,Wednesday,Larceny Theft,17TH ST \ GUERRERO ST,37.76316782362078,-122.42395924405315
2459,Wednesday,Recovered Vehicle,CLINTON PARK \ GUERRERO ST,37.76914818040552,-122.4244750185801
2460,Saturday,Larceny Theft,GUERRERO ST \ BROSNAN ST,37.768629313657044,-122.42442416173678
2461,Wednesday,Malicious Mischief,GUERRERO ST \ LAGUNA ST \ MARKET ST,37.770747744629546,-122.42485259980008
2462,Sunday,Assault,GUERRERO ST \ 14TH ST,37.76800642408289,-122.42441169103962
2463,Friday,Other Miscellaneous,16TH ST \ GUERRERO ST,37.76478345128393,-122.42410268505228
2464,Saturday,Larceny Theft,18TH ST \ GUERRERO ST,37.76156567221035,-122.42380067197969
2465,Thursday,Larceny Theft,16TH ST \ GUERRERO ST,37.76478345128393,-122.42410268505228
2466,Monday,Larceny Theft,GUERRERO ST \ CUMBERLAND ST,37.759164226885794,-122.42361294279785
2467,Wednesday,Other Miscellaneous,24TH ST \ GUERRERO ST,37.75197162434785,-122.4228788338116
2468,Sunday,Larceny Theft,GUERRERO ST \ CAMP ST,37.763965996140094,-122.42398155607306
2469,Saturday,Other Miscellaneous,16TH ST \ GUERRERO ST,37.76478345128393,-122.42410268505228
2470,Wednesday,Larceny Theft,HILL ST \ GUERRERO ST,37.755970966730814,-122.42321453596978
2471,Saturday,Larceny Theft,25TH ST \ GUERRERO ST,37.750372239652755,-122.42272561201122
2472,Thursday,Larceny Theft,19TH ST \ GUERRERO ST,37.75996737508222,-122.42364130874256
2473,Tuesday,Weapons Offense,GUERRERO ST \ DUBOCE AVE,37.76973469514724,-122.42458109059116
2474,Sunday,Burglary,19TH ST \ GUERRERO ST,37.75996737508222,-122.42364130874256
2475,Thursday,Warrant,CLINTON PARK \ GUERRERO ST,37.76914818040552,-122.4244750185801
2476,Saturday,Larceny Theft,GUERRERO ST \ CUMBERLAND ST,37.759164226885794,-122.42361294279785
2477,Wednesday,Burglary,25TH ST \ GUERRERO ST,37.750372239652755,-122.42272561201122
2478,Sunday,Larceny Theft,17TH ST \ GUERRERO ST,37.76316782362078,-122.42395924405315
2479,Saturday,Larceny Theft,22ND ST \ GUERRERO ST,37.755169793091,-122.4231810012334
2480,Wednesday,Other Miscellaneous,25TH ST \ GUERRERO ST,37.750372239652755,-122.42272561201122
2481,Monday,Larceny Theft,15TH ST \ GUERRERO ST,37.76640576627656,-122.42425811457072
2482,Saturday,Assault,24TH ST \ GUERRERO ST,37.75197162434785,-122.4228788338116
2483,Tuesday,Non-Criminal,LIBERTY ST \ GUERRERO ST,37.75757006215989,-122.42336725813213
2484,Friday,Larceny Theft,GUERRERO ST \ DORLAND ST,37.76234101171303,-122.4239265643018
2485,Thursday,Other Miscellaneous,17TH ST \ GUERRERO ST,37.76316782362078,-122.42395924405315
2486,Wednesday,Warrant,16TH ST \ GUERRERO ST,37.76478345128393,-122.42410268505228
2487,Sunday,Larceny Theft,16TH ST \ GUERRERO ST,37.76478345128393,-122.42410268505228
2488,Monday,Larceny Theft,SAN JOSE AVE \ 28TH ST \ GUERRERO ST,37.7455788126339,-122.42221829226034
2489,Sunday,Larceny Theft,15TH ST \ GUERRERO ST,37.76640576627656,-122.42425811457072
2490,Wednesday,Assault,GUERRERO ST \ LAGUNA ST \ MARKET ST,37.770747744629546,-122.42485259980008
2491,Friday,Larceny Theft,16TH ST \ GUERRERO ST,37.76478345128393,-122.42410268505228
2492,Tuesday,Other Miscellaneous,17TH ST \ GUERRERO ST,37.76316782362078,-122.42395924405315
2493,Wednesday,Larceny Theft,15TH ST \ GUERRERO ST,37.76640576627656,-122.42425811457072
2494,Sunday,Larceny Theft,15TH ST \ GUERRERO ST,37.76640576627656,-122.42425811457072
2495,Saturday,Traffic Violation Arrest,LIBERTY ST \ GUERRERO ST,37.75757006215989,-122.42336725813213
2496,Monday,Larceny Theft,19TH ST \ GUERRERO ST,37.75996737508222,-122.42364130874256
2497,Thursday,Larceny Theft,17TH ST \ GUERRERO ST,37.76316782362078,-122.42395924405315
2498,Thursday,Larceny Theft,GUERRERO ST \ CAMP ST,37.763965996140094,-122.42398155607306
2499,Tuesday,Larceny Theft,GUERRERO ST \ 14TH ST,37.76800642408289,-122.42441169103962
2500,Tuesday,Larceny Theft,15TH ST \ GUERRERO ST,37.76640576627656,-122.42425811457072
2501,Sunday,Larceny Theft,15TH ST \ GUERRERO ST,37.76640576627656,-122.42425811457072
2502,Tuesday,Warrant,GUERRERO ST \ 14TH ST,37.76800642408289,-122.42441169103962
2503,Wednesday,Traffic Violation Arrest,20TH ST \ GUERRERO ST,37.75836454766479,-122.423488532466
2504,Wednesday,Burglary,16TH ST \ GUERRERO ST,37.76478345128393,-122.42410268505228
2505,Saturday,Other Miscellaneous,GUERRERO ST \ DUBOCE AVE,37.76973469514724,-122.42458109059116
2506,Friday,Malicious Mischief,24TH ST \ GUERRERO ST,37.75197162434785,-122.4228788338116
2507,Sunday,Offences Against The Family And Children,GUERRERO ST \ DORLAND ST,37.76234101171303,-122.4239265643018
2508,Thursday,Assault,GUERRERO ST \ LAGUNA ST \ MARKET ST,37.770747744629546,-122.42485259980008
2509,Tuesday,Disorderly Conduct,26TH ST \ GUERRERO ST,37.74877289682655,-122.42257106316357
2510,Friday,Recovered Vehicle,17TH ST \ GUERRERO ST,37.76316782362078,-122.42395924405315
2511,Friday,Assault,GUERRERO ST \ LAGUNA ST \ MARKET ST,37.770747744629546,-122.42485259980008
2512,Sunday,Assault,16TH ST \ GUERRERO ST,37.76478345128393,-122.42410268505228
2513,Sunday,Larceny Theft,22ND ST \ GUERRERO ST,37.755169793091,-122.4231810012334
2514,Friday,Other Miscellaneous,16TH ST \ GUERRERO ST,37.76478345128393,-122.42410268505228
2515,Tuesday,Malicious Mischief,16TH ST \ GUERRERO ST,37.76478345128393,-122.42410268505228
2516,Saturday,Robbery,GUERRERO ST \ LAGUNA ST \ MARKET ST,37.770747744629546,-122.42485259980008
2517,Thursday,Larceny Theft,GUERRERO ST \ DORLAND ST,37.76234101171303,-122.4239265643018
2518,Monday,Fraud,15TH ST \ GUERRERO ST,37.76640576627656,-122.42425811457072
2519,Friday,Larceny Theft,19TH ST \ GUERRERO ST,37.75996737508222,-122.42364130874256
2520,Monday,Offences Against The Family And Children,ELIZABETH ST \ GUERRERO ST,37.752777617803204,-122.42290957373044
2521,Wednesday,Malicious Mischief,GUERRERO ST \ DUBOCE AVE,37.76973469514724,-122.42458109059116
2522,Saturday,Larceny Theft,CLINTON PARK \ GUERRERO ST,37.76914818040552,-122.4244750185801
2523,Sunday,Larceny Theft,19TH ST \ GUERRERO ST,37.75996737508222,-122.42364130874256
2524,Saturday,Malicious Mischief,15TH ST \ GUERRERO ST,37.76640576627656,-122.42425811457072
2525,Monday,Non-Criminal,GUERRERO ST \ CUMBERLAND ST,37.759164226885794,-122.42361294279785
2526,Tuesday,Drug Offense,GUERRERO ST \ CESAR CHAVEZ ST,37.74801344882507,-122.42248736491136
2527,Wednesday,Malicious Mischief,GUERRERO ST \ DUBOCE AVE,37.76973469514724,-122.42458109059116
2528,Saturday,Traffic Violation Arrest,17TH ST \ GUERRERO ST,37.76316782362078,-122.42395924405315
2529,Saturday,Assault,18TH ST \ GUERRERO ST,37.76156567221035,-122.42380067197969
2530,Saturday,Traffic Collision,18TH ST \ GUERRERO ST,37.76156567221035,-122.42380067197969
2531,Sunday,Assault,16TH ST \ GUERRERO ST,37.76478345128393,-122.42410268505228
2532,Thursday,Larceny Theft,GUERRERO ST \ CAMP ST,37.763965996140094,-122.42398155607306
2533,Saturday,Other Miscellaneous,25TH ST \ GUERRERO ST,37.750372239652755,-122.42272561201122
2534,Thursday,Motor Vehicle Theft,17TH ST \ GUERRERO ST,37.76316782362078,-122.42395924405315
2535,Sunday,Larceny Theft,25TH ST \ GUERRERO ST,37.750372239652755,-122.42272561201122
2536,Thursday,Non-Criminal,GUERRERO ST \ DORLAND ST,37.76234101171303,-122.4239265643018
2537,Thursday,Larceny Theft,16TH ST \ GUERRERO ST,37.76478345128393,-122.42410268505228
2538,Sunday,Larceny Theft,GUERRERO ST \ DUBOCE AVE,37.76973469514724,-122.42458109059116
2539,Sunday,Larceny Theft,22ND ST \ GUERRERO ST,37.755169793091,-122.4231810012334
2540,Friday,Non-Criminal,19TH ST \ GUERRERO ST,37.75996737508222,-122.42364130874256
2541,Monday,Larceny Theft,18TH ST \ GUERRERO ST,37.76156567221035,-122.42380067197969
2542,Saturday,Larceny Theft,16TH ST \ GUERRERO ST,37.76478345128393,-122.42410268505228
2543,Saturday,Lost Property,GUERRERO ST \ 14TH ST,37.76800642408289,-122.42441169103962
2544,Monday,Larceny Theft,19TH ST \ GUERRERO ST,37.75996737508222,-122.42364130874256
2545,Tuesday,Burglary,SAN JOSE AVE \ 28TH ST \ GUERRERO ST,37.7455788126339,-122.42221829226034
2546,Tuesday,Larceny Theft,16TH ST \ GUERRERO ST,37.76478345128393,-122.42410268505228
2547,Saturday,Larceny Theft,16TH ST \ GUERRERO ST,37.76478345128393,-122.42410268505228
2548,Sunday,Fraud,18TH ST \ GUERRERO ST,37.76156567221035,-122.42380067197969
2549,Saturday,Malicious Mischief,18TH ST \ GUERRERO ST,37.76156567221035,-122.42380067197969
2550,Monday,Larceny Theft,GUERRERO ST \ LAGUNA ST \ MARKET ST,37.770747744629546,-122.42485259980008
2551,Tuesday,Larceny Theft,GUERRERO ST \ LAGUNA ST \ MARKET ST,37.770747744629546,-122.42485259980008
2552,Saturday,Burglary,GUERRERO ST \ CLINTON PARK,37.7691336641169,-122.42457075937115
2553,Monday,Warrant,GUERRERO ST \ 14TH ST,37.76800642408289,-122.42441169103962
2554,Wednesday,Larceny Theft,LIBERTY ST \ GUERRERO ST,37.75757006215989,-122.42336725813213
2555,Wednesday,Burglary,18TH ST \ GUERRERO ST,37.76156567221035,-122.42380067197969
2556,Sunday,Offences Against The Family And Children,15TH ST \ GUERRERO ST,37.76640576627656,-122.42425811457072
2557,Friday,Motor Vehicle Theft,19TH ST \ GUERRERO ST,37.75996737508222,-122.42364130874256
2558,Monday,Suspicious Occ,24TH ST \ GUERRERO ST,37.75197162434785,-122.4228788338116
2559,Wednesday,Larceny Theft,18TH ST \ GUERRERO ST,37.76156567221035,-122.42380067197969
2560,Friday,Larceny Theft,17TH ST \ GUERRERO ST,37.76316782362078,-122.42395924405315
2561,Friday,Malicious Mischief,19TH ST \ GUERRERO ST,37.75996737508222,-122.42364130874256
2562,Wednesday,Larceny Theft,HILL ST \ GUERRERO ST,37.755970966730814,-122.42321453596978
2563,Friday,Non-Criminal,ELIZABETH ST \ GUERRERO ST,37.752777617803204,-122.42290957373044
2564,Sunday,Recovered Vehicle,15TH ST \ GUERRERO ST,37.76640576627656,-122.42425811457072
2565,Tuesday,Larceny Theft,18TH ST \ GUERRERO ST,37.76156567221035,-122.42380067197969
2566,Saturday,Warrant,15TH ST \ GUERRERO ST,37.76640576627656,-122.42425811457072
2567,Wednesday,Larceny Theft,17TH ST \ GUERRERO ST,37.76316782362078,-122.42395924405315
2568,Thursday,Larceny Theft,17TH ST \ GUERRERO ST,37.76316782362078,-122.42395924405315
2569,Wednesday,Fraud,16TH ST \ GUERRERO ST,37.76478345128393,-122.42410268505228
2570,Wednesday,Assault,GUERRERO ST \ LAGUNA ST \ MARKET ST,37.770747744629546,-122.42485259980008
2571,Wednesday,Assault,GUERRERO ST \ BROSNAN ST,37.768629313657044,-122.42442416173678
2572,Tuesday,Burglary,15TH ST \ GUERRERO ST,37.76640576627656,-122.42425811457072
2573,Wednesday,Other Miscellaneous,GUERRERO ST \ DUNCAN ST,37.7463765189734,-122.42231065611328
2574,Monday,Larceny Theft,GUERRERO ST \ DORLAND ST,37.76234101171303,-122.4239265643018
2575,Saturday,Larceny Theft,16TH ST \ GUERRERO ST,37.76478345128393,-122.42410268505228
2576,Thursday,Lost Property,15TH ST \ GUERRERO ST,37.76640576627656,-122.42425811457072
2577,Sunday,Assault,GUERRERO ST \ DUBOCE AVE,37.76973469514724,-122.42458109059116
2578,Saturday,Larceny Theft,17TH ST \ GUERRERO ST,37.76316782362078,-122.42395924405315
2579,Friday,Lost Property,18TH ST \ GUERRERO ST,37.76156567221035,-122.42380067197969
2580,Monday,Motor Vehicle Theft,GUERRERO ST \ 14TH ST,37.76800642408289,-122.42441169103962
2581,Saturday,Assault,16TH ST \ GUERRERO ST,37.76478345128393,-122.42410268505228
2582,Friday,Drug Offense,24TH ST \ GUERRERO ST,37.75197162434785,-122.4228788338116
2583,Sunday,Missing Person,20TH ST \ GUERRERO ST,37.75836454766479,-122.423488532466
2584,Wednesday,Larceny Theft,25TH ST \ GUERRERO ST,37.750372239652755,-122.42272561201122
2585,Monday,Motor Vehicle Theft,CLINTON PARK \ GUERRERO ST,37.76914818040552,-122.4244750185801
2586,Sunday,Drug Offense,20TH ST \ GUERRERO ST,37.75836454766479,-122.423488532466
2587,Thursday,Offences Against The Family And Children,GUERRERO ST \ LAGUNA ST \ MARKET ST,37.770747744629546,-122.42485259980008
2588,Monday,Larceny Theft,18TH ST \ GUERRERO ST,37.76156567221035,-122.42380067197969
2589,Sunday,Assault,GUERRERO ST \ DUBOCE AVE,37.76973469514724,-122.42458109059116
2590,Wednesday,Burglary,GUERRERO ST \ CUMBERLAND ST,37.759164226885794,-122.42361294279785
2591,Thursday,Other Miscellaneous,HILL ST \ GUERRERO ST,37.755970966730814,-122.42321453596978
2592,Friday,Larceny Theft,GUERRERO ST \ DUBOCE AVE,37.76973469514724,-122.42458109059116
2593,Monday,Lost Property,GUERRERO ST \ 14TH ST,37.76800642408289,-122.42441169103962
2594,Thursday,Fraud,15TH ST \ GUERRERO ST,37.76640576627656,-122.42425811457072
2595,Monday,Larceny Theft,16TH ST \ GUERRERO ST,37.76478345128393,-122.42410268505228
2596,Wednesday,Burglary,15TH ST \ GUERRERO ST,37.76640576627656,-122.42425811457072
2597,Tuesday,Larceny Theft,GUERRERO ST \ DORLAND ST,37.76234101171303,-122.4239265643018
2598,Thursday,Larceny Theft,17TH ST \ GUERRERO ST,37.76316782362078,-122.42395924405315
2599,Friday,Arson,GUERRERO ST \ DORLAND ST,37.76234101171303,-122.4239265643018
2600,Wednesday,Larceny Theft,GUERRERO ST \ LAGUNA ST \ MARKET ST,37.770747744629546,-122.42485259980008
2601,Saturday,Non-Criminal,GUERRERO ST \ DORLAND ST,37.76234101171303,-122.4239265643018
2602,Sunday,Weapons Offense,GUERRERO ST \ DUBOCE AVE,37.76973469514724,-122.42458109059116
2603,Monday,Larceny Theft,GUERRERO ST \ BROSNAN ST,37.768629313657044,-122.42442416173678
2604,Sunday,Larceny Theft,15TH ST \ GUERRERO ST,37.76640576627656,-122.42425811457072
2605,Saturday,Larceny Theft,16TH ST \ GUERRERO ST,37.76478345128393,-122.42410268505228
2606,Tuesday,Non-Criminal,17TH ST \ GUERRERO ST,37.76316782362078,-122.42395924405315
2607,Thursday,Larceny Theft,16TH ST \ GUERRERO ST,37.76478345128393,-122.42410268505228
2608,Friday,Fraud,GUERRERO ST \ LAGUNA ST \ MARKET ST,37.770747744629546,-122.42485259980008
2609,Friday,Larceny Theft,17TH ST \ GUERRERO ST,37.76316782362078,-122.42395924405315
2610,Monday,Larceny Theft,16TH ST \ GUERRERO ST,37.76478345128393,-122.42410268505228
2611,Friday,Larceny Theft,19TH ST \ GUERRERO ST,37.75996737508222,-122.42364130874256
2612,Saturday,Assault,CLINTON PARK \ GUERRERO ST,37.76914818040552,-122.4244750185801
2613,Monday,Larceny Theft,SAN JOSE AVE \ 28TH ST \ GUERRERO ST,37.7455788126339,-122.42221829226034
2614,Sunday,Offences Against The Family And Children,15TH ST \ GUERRERO ST,37.76640576627656,-122.42425811457072
2615,Friday,Other Miscellaneous,16TH ST \ GUERRERO ST,37.76478345128393,-122.42410268505228
2616,Thursday,Fraud,22ND ST \ GUERRERO ST,37.755169793091,-122.4231810012334
2617,Monday,Fraud,GUERRERO ST \ 14TH ST,37.76800642408289,-122.42441169103962
2618,Friday,Motor Vehicle Theft,18TH ST \ GUERRERO ST,37.76156567221035,-122.42380067197969
2619,Friday,Larceny Theft,GUERRERO ST \ LAGUNA ST \ MARKET ST,37.770747744629546,-122.42485259980008
2620,Monday,Missing Person,20TH ST \ GUERRERO ST,37.75836454766479,-122.423488532466
2621,Monday,Malicious Mischief,GUERRERO ST \ LAGUNA ST \ MARKET ST,37.770747744629546,-122.42485259980008
2622,Sunday,Larceny Theft,18TH ST \ GUERRERO ST,37.76156567221035,-122.42380067197969
2623,Tuesday,Burglary,GUERRERO ST \ CUMBERLAND ST,37.759164226885794,-122.42361294279785
2624,Sunday,Malicious Mischief,17TH ST \ GUERRERO ST,37.76316782362078,-122.42395924405315
2625,Monday,Suspicious Occ,16TH ST \ GUERRERO ST,37.76478345128393,-122.42410268505228
2626,Monday,Non-Criminal,20TH ST \ GUERRERO ST,37.75836454766479,-122.423488532466
2627,Friday,Other Miscellaneous,17TH ST \ GUERRERO ST,37.76316782362078,-122.42395924405315
2628,Thursday,Offences Against The Family And Children,17TH ST \ GUERRERO ST,37.76316782362078,-122.42395924405315
2629,Sunday,Larceny Theft,15TH ST \ GUERRERO ST,37.76640576627656,-122.42425811457072
2630,Saturday,Motor Vehicle Theft,GUERRERO ST \ DORLAND ST,37.76234101171303,-122.4239265643018
2631,Friday,Larceny Theft,GUERRERO ST \ CUMBERLAND ST,37.759164226885794,-122.42361294279785
2632,Sunday,Larceny Theft,ELIZABETH ST \ GUERRERO ST,37.752777617803204,-122.42290957373044
2633,Tuesday,Larceny Theft,GUERRERO ST \ DUBOCE AVE,37.76973469514724,-122.42458109059116
2634,Monday,Larceny Theft,GUERRERO ST \ LAGUNA ST \ MARKET ST,37.770747744629546,-122.42485259980008
2635,Saturday,Motor Vehicle Theft,GUERRERO ST \ BROSNAN ST,37.768629313657044,-122.42442416173678
2636,Tuesday,Traffic Violation Arrest,17TH ST \ GUERRERO ST,37.76316782362078,-122.42395924405315
2637,Tuesday,Larceny Theft,15TH ST \ GUERRERO ST,37.76640576627656,-122.42425811457072
2638,Tuesday,Recovered Vehicle,19TH ST \ GUERRERO ST,37.75996737508222,-122.42364130874256
2639,Tuesday,Assault,GUERRERO ST \ 14TH ST,37.76800642408289,-122.42441169103962
2640,Monday,Burglary,GUERRERO ST \ DUNCAN ST,37.7463765189734,-122.42231065611328
2641,Thursday,Motor Vehicle Theft,26TH ST \ GUERRERO ST,37.74877289682655,-122.42257106316357
2642,Tuesday,Warrant,GUERRERO ST \ LAGUNA ST \ MARKET ST,37.770747744629546,-122.42485259980008
2643,Wednesday,Larceny Theft,GUERRERO ST \ LAGUNA ST \ MARKET ST,37.770747744629546,-122.42485259980008
2644,Thursday,Larceny Theft,GUERRERO ST \ DORLAND ST,37.76234101171303,-122.4239265643018
2645,Saturday,Larceny Theft,ELIZABETH ST \ GUERRERO ST,37.752777617803204,-122.42290957373044
2646,Monday,Non-Criminal,GUERRERO ST \ CUMBERLAND ST,37.759164226885794,-122.42361294279785
2647,Tuesday,Larceny Theft,19TH ST \ GUERRERO ST,37.75996737508222,-122.42364130874256
2648,Friday,Other,18TH ST \ GUERRERO ST,37.76156567221035,-122.42380067197969
2649,Saturday,Lost Property,26TH ST \ GUERRERO ST,37.74877289682655,-122.42257106316357
2650,Sunday,Larceny Theft,19TH ST \ GUERRERO ST,37.75996737508222,-122.42364130874256
2651,Friday,Larceny Theft,16TH ST \ GUERRERO ST,37.76478345128393,-122.42410268505228
2652,Saturday,Assault,CLINTON PARK \ GUERRERO ST,37.76914818040552,-122.4244750185801
2653,Wednesday,Non-Criminal,15TH ST \ GUERRERO ST,37.76640576627656,-122.42425811457072
2654,Saturday,Larceny Theft,CLINTON PARK \ GUERRERO ST,37.76914818040552,-122.4244750185801
2655,Monday,Malicious Mischief,18TH ST \ GUERRERO ST,37.76156567221035,-122.42380067197969
2656,Wednesday,Weapons Carrying Etc,GUERRERO ST \ 14TH ST,37.76800642408289,-122.42441169103962
2657,Wednesday,Other Miscellaneous,18TH ST \ GUERRERO ST,37.76156567221035,-122.42380067197969
2658,Thursday,Missing Person,15TH ST \ GUERRERO ST,37.76640576627656,-122.42425811457072
2659,Friday,Larceny Theft,19TH ST \ GUERRERO ST,37.75996737508222,-122.42364130874256
2660,Monday,Fraud,GUERRERO ST \ 14TH ST,37.76800642408289,-122.42441169103962
2661,Wednesday,Traffic Collision,19TH ST \ GUERRERO ST,37.75996737508222,-122.42364130874256
2662,Monday,Larceny Theft,16TH ST \ GUERRERO ST,37.76478345128393,-122.42410268505228
2663,Saturday,Larceny Theft,GUERRERO ST \ DORLAND ST,37.76234101171303,-122.4239265643018
2664,Sunday,Other Miscellaneous,18TH ST \ GUERRERO ST,37.76156567221035,-122.42380067197969
2665,Tuesday,Drug Offense,18TH ST \ GUERRERO ST,37.76156567221035,-122.42380067197969
2666,Tuesday,Fraud,LIBERTY ST \ GUERRERO ST,37.75757006215989,-122.42336725813213
2667,Thursday,Larceny Theft,GUERRERO ST \ DORLAND ST,37.76234101171303,-122.4239265643018
2668,Monday,Larceny Theft,CLINTON PARK \ GUERRERO ST,37.76914818040552,-122.4244750185801
2669,Friday,Larceny Theft,18TH ST \ GUERRERO ST,37.76156567221035,-122.42380067197969
2670,Tuesday,Disorderly Conduct,18TH ST \ GUERRERO ST,37.76156567221035,-122.42380067197969
2671,Tuesday,Missing Person,GUERRERO ST \ DORLAND ST,37.76234101171303,-122.4239265643018
2672,Monday,Motor Vehicle Theft,CLINTON PARK \ GUERRERO ST,37.76914818040552,-122.4244750185801
2673,Sunday,Malicious Mischief,GUERRERO ST \ 14TH ST,37.76800642408289,-122.42441169103962
2674,Tuesday,Non-Criminal,26TH ST \ GUERRERO ST,37.74877289682655,-122.42257106316357
2675,Wednesday,Larceny Theft,15TH ST \ GUERRERO ST,37.76640576627656,-122.42425811457072
2676,Friday,Larceny Theft,18TH ST \ GUERRERO ST,37.76156567221035,-122.42380067197969
2677,Sunday,Larceny Theft,16TH ST \ GUERRERO ST,37.76478345128393,-122.42410268505228
2678,Wednesday,Larceny Theft,19TH ST \ GUERRERO ST,37.75996737508222,-122.42364130874256
2679,Sunday,Other Miscellaneous,18TH ST \ GUERRERO ST,37.76156567221035,-122.42380067197969
2680,Saturday,Motor Vehicle Theft,LIBERTY ST \ GUERRERO ST,37.75756490811037,-122.4234525179395
2681,Wednesday,Larceny Theft,17TH ST \ GUERRERO ST,37.76316782362078,-122.42395924405315
2682,Thursday,Burglary,16TH ST \ GUERRERO ST,37.76478345128393,-122.42410268505228
